Port:              P038
Site:              Aberdeen
Latitude:          57.14325
Longitude:         -2.07451
Start Date:        01JAN1947-00.00.00
End Date:          31DEC1947-23.00.00
Contributor:       National Oceanography Centre, Liverpool
Datum information: The data refer to Admiralty Chart Datum (ACD)
Parameter code:    ASLVZZ01 = Surface elevation (unspecified datum) of the water body                      
  Cycle    Date      Time      ASLVZZ01     Residual  
 Number yyyy mm dd hh mi ssf           f            f 
   433) 1947/01/19 00:00:00      3.4195      -0.1551  
   434) 1947/01/19 01:00:00      3.0537      -0.2402  
   435) 1947/01/19 02:00:00      2.5051      -0.3091  
   436) 1947/01/19 03:00:00      1.9869      -0.2985  
   437) 1947/01/19 04:00:00      1.4992      -0.3373  
   438) 1947/01/19 05:00:00      1.2859      -0.2927  
   439) 1947/01/19 06:00:00      1.2859      -0.3167  
   440) 1947/01/19 07:00:00      1.5907      -0.3111  
   441) 1947/01/19 08:00:00      2.2003      -0.1708  
   442) 1947/01/19 09:00:00      2.6575      -0.2283  
   443) 1947/01/19 10:00:00      3.1147      -0.2207  
   444) 1947/01/19 11:00:00      3.4804      -0.1794  
   445) 1947/01/19 12:00:00      3.5719      -0.1581  
   446) 1947/01/19 13:00:00      3.2671      -0.2619  
   447) 1947/01/19 14:00:00      2.8099      -0.2817  
   448) 1947/01/19 15:00:00      2.2612      -0.2756  
   449) 1947/01/19 16:00:00      1.6821      -0.3281  
   450) 1947/01/19 17:00:00      1.3773      -0.2487  
   451) 1947/01/19 18:00:00      1.2859      -0.2147  
   452) 1947/01/19 19:00:00      1.4383      -0.2431  
   453) 1947/01/19 20:00:00      1.8955      -0.1894  
   454) 1947/01/19 21:00:00      2.5051      -0.0930  
   455) 1947/01/19 22:00:00      2.9623      -0.1292  
   456) 1947/01/19 23:00:00      3.3585      -0.1505  
   457) 1947/01/20 00:00:00      3.5719      -0.1450  
   458) 1947/01/20 01:00:00      3.4195      -0.2078  
   459) 1947/01/20 02:00:00      2.9623      -0.2951  
   460) 1947/01/20 03:00:00      2.4441      -0.2516  
   461) 1947/01/20 04:00:00      1.8955      -0.2245  
   462) 1947/01/20 05:00:00      1.4383      -0.2289  
   463) 1947/01/20 06:00:00      1.2859      -0.1795  
   464) 1947/01/20 07:00:00      1.4383      -0.1642  
   465) 1947/01/20 08:00:00      1.8955      -0.1210  
   466) 1947/01/20 09:00:00      2.5051      -0.0736  
   467) 1947/01/20 10:00:00      3.1147      -0.0136  
   468) 1947/01/20 11:00:00      3.4804      -0.1016  
   469) 1947/01/20 12:00:00      3.7243      -0.1291  
   470) 1947/01/20 13:00:00      3.6633      -0.1595  
   471) 1947/01/20 14:00:00      3.3585      -0.1433  
   472) 1947/01/20 15:00:00      2.8099      -0.1301  
   473) 1947/01/20 16:00:00      2.1393      -0.1610  
   474) 1947/01/20 17:00:00      1.6516      -0.0874  
   475) 1947/01/20 18:00:00      1.2859      -0.1007  
   476) 1947/01/20 19:00:00      1.2859      -0.0804  
   477) 1947/01/20 20:00:00      1.5907      -0.0781  
   478) 1947/01/20 21:00:00      2.2003       0.0168  
   479) 1947/01/20 22:00:00      2.8099       0.0473  
   480) 1947/01/20 23:00:00      3.4195       0.1329  
   481) 1947/01/21 00:00:00      3.7243       0.0312  
   482) 1947/01/21 01:00:00      3.7853      -0.0323  
   483) 1947/01/21 02:00:00      3.5109      -0.1084  
   484) 1947/01/21 03:00:00      2.9623      -0.1653  
   485) 1947/01/21 04:00:00      2.2917      -0.1919  
   486) 1947/01/21 05:00:00      1.6821      -0.2018  
   487) 1947/01/21 06:00:00      1.3468      -0.1252  
   488) 1947/01/21 07:00:00      1.2859      -0.1038  
   489) 1947/01/21 08:00:00      1.5907      -0.0838  
   490) 1947/01/21 09:00:00      2.2003      -0.0160  
   491) 1947/01/21 10:00:00      2.8708       0.0168  
   492) 1947/01/21 11:00:00      3.4195       0.0103  
   493) 1947/01/21 12:00:00      3.7243      -0.1077  
   494) 1947/01/21 13:00:00      3.9377      -0.0580  
   495) 1947/01/21 14:00:00      3.7243      -0.1052  
   496) 1947/01/21 15:00:00      3.1147      -0.2468  
   497) 1947/01/21 16:00:00      2.5051      -0.1743  
   498) 1947/01/21 17:00:00      1.8040      -0.1789  
   499) 1947/01/21 18:00:00      1.2859      -0.1487  
   500) 1947/01/21 19:00:00      1.0420      -0.1402  
   501) 1947/01/21 20:00:00      1.1944      -0.1193  
   502) 1947/01/21 21:00:00      1.7431      -0.0110  
   503) 1947/01/21 22:00:00      2.4441       0.0689  
   504) 1947/01/21 23:00:00      3.0537       0.0640  
   505) 1947/01/22 00:00:00      3.5109      -0.0092  
   506) 1947/01/22 01:00:00      3.8157      -0.0422  
   507) 1947/01/22 02:00:00      3.6633      -0.1922  
   508) 1947/01/22 03:00:00      3.2671      -0.2491  
   509) 1947/01/22 04:00:00      2.5965      -0.3028  
   510) 1947/01/22 05:00:00      1.8955      -0.3041  
   511) 1947/01/22 06:00:00      1.3468      -0.2710  
   512) 1947/01/22 07:00:00      1.0725      -0.2350  
   513) 1947/01/22 08:00:00      1.2249      -0.1694  
   514) 1947/01/22 09:00:00      1.7431      -0.0922  
   515) 1947/01/22 10:00:00      2.2917      -0.2053  
   516) 1947/01/22 11:00:00      2.9623      -0.2021  
   517) 1947/01/22 12:00:00      3.5719      -0.1221  
   518) 1947/01/22 13:00:00      3.8767      -0.1591  
   519) 1947/01/22 14:00:00      3.9681      -0.0817  
   520) 1947/01/22 15:00:00      3.4195      -0.3087  
   521) 1947/01/22 16:00:00      2.8708      -0.2408  
   522) 1947/01/22 17:00:00      2.0479      -0.2919  
   523) 1947/01/22 18:00:00      1.3773      -0.2545  
   524) 1947/01/22 19:00:00      0.9201      -0.2368  
   525) 1947/01/22 20:00:00      0.8287      -0.2361  
   526) 1947/01/22 21:00:00      1.1335      -0.2282  
   527) 1947/01/22 22:00:00      1.8040      -0.1352  
   528) 1947/01/22 23:00:00      2.5660      -0.0631  
   529) 1947/01/23 00:00:00      3.1147      -0.1309  
   530) 1947/01/23 01:00:00      3.5719      -0.1703  
   531) 1947/01/23 02:00:00      3.7853      -0.1701  
   532) 1947/01/23 03:00:00      3.5719      -0.2272  
   533) 1947/01/23 04:00:00      3.1147      -0.1942  
   534) 1947/01/23 05:00:00      2.3527      -0.2413  
   535) 1947/01/23 06:00:00      1.5907      -0.2935  
   536) 1947/01/23 07:00:00      1.0725      -0.3022  
   537) 1947/01/23 08:00:00      0.9201      -0.3054  
   538) 1947/01/23 09:00:00      1.2859      -0.2111  
   539) 1947/01/23 10:00:00      1.8955      -0.1895  
   540) 1947/01/23 11:00:00      2.6575      -0.1690  
   541) 1947/01/23 12:00:00      3.3280      -0.1413  
   542) 1947/01/23 13:00:00      3.7243      -0.2174  
   543) 1947/01/23 14:00:00      3.9681      -0.1837  
   544) 1947/01/23 15:00:00      3.7243      -0.2742  
   545) 1947/01/23 16:00:00      3.2061      -0.3131  
   546) 1947/01/23 17:00:00      2.5051      -0.2750  
   547) 1947/01/23 18:00:00      1.5907      -0.3760  
   548) 1947/01/23 19:00:00      0.9811      -0.3222  
   549) 1947/01/23 20:00:00      0.6763      -0.2885  
   550) 1947/01/23 21:00:00      0.7677      -0.2926  
   551) 1947/01/23 22:00:00      1.2249      -0.2875  
   552) 1947/01/23 23:00:00      2.0479      -0.1533  
   553) 1947/01/24 00:00:00      2.7489      -0.1522  
   554) 1947/01/24 01:00:00      3.3280      -0.1635  
   555) 1947/01/24 02:00:00      3.7243      -0.1775  
   556) 1947/01/24 03:00:00      3.7243      -0.2306  
   557) 1947/01/24 04:00:00      3.3585      -0.2791  
   558) 1947/01/24 05:00:00      2.7489      -0.2672  
   559) 1947/01/24 06:00:00      1.9564      -0.2961  
   560) 1947/01/24 07:00:00      1.3468      -0.2422  
   561) 1947/01/24 08:00:00      0.9811      -0.2291  
   562) 1947/01/24 09:00:00      1.0420      -0.2143  
   563) 1947/01/24 10:00:00      1.5907      -0.1047  
   564) 1947/01/24 11:00:00      2.2917      -0.1114  
   565) 1947/01/24 12:00:00      3.1147      -0.0394  
   566) 1947/01/24 13:00:00      3.6633      -0.0698  
   567) 1947/01/24 14:00:00      3.9681      -0.1444  
   568) 1947/01/24 15:00:00      3.9681      -0.1903  
   569) 1947/01/24 16:00:00      3.6633      -0.1779  
   570) 1947/01/24 17:00:00      3.0232      -0.2003  
   571) 1947/01/24 18:00:00      2.2003      -0.2075  
   572) 1947/01/24 19:00:00      1.4383      -0.1733  
   573) 1947/01/24 20:00:00      0.8287      -0.2239  
   574) 1947/01/24 21:00:00      0.7677      -0.1289  
   575) 1947/01/24 22:00:00      1.0725      -0.0961  
   576) 1947/01/24 23:00:00      1.6821      -0.0703  
   577) 1947/01/25 00:00:00      2.5051       0.0121  
   578) 1947/01/25 01:00:00      3.1147      -0.0374  
   579) 1947/01/25 02:00:00      3.5719      -0.1161  
   580) 1947/01/25 03:00:00      3.8767      -0.0868  
   581) 1947/01/25 04:00:00      3.6633      -0.1851  
   582) 1947/01/25 05:00:00      3.1147      -0.2710  
   583) 1947/01/25 06:00:00      2.4441      -0.2338  
   584) 1947/01/25 07:00:00      1.6516      -0.2749  
   585) 1947/01/25 08:00:00      1.0725      -0.2940  
   586) 1947/01/25 09:00:00      0.9201      -0.2442  
   587) 1947/01/25 10:00:00      1.1944      -0.2053  
   588) 1947/01/25 11:00:00      1.8955      -0.0775  
   589) 1947/01/25 12:00:00      2.5965      -0.1481  
   590) 1947/01/25 13:00:00      3.4195      -0.0141  
   591) 1947/01/25 14:00:00      3.8767      -0.0529  
   592) 1947/01/25 15:00:00      4.0291      -0.1507  
   593) 1947/01/25 16:00:00      3.8767      -0.1798  
   594) 1947/01/25 17:00:00      3.3585      -0.2366  
   595) 1947/01/25 18:00:00      2.6575      -0.2197  
   596) 1947/01/25 19:00:00      1.8040      -0.2379  
   597) 1947/01/25 20:00:00      1.0725      -0.2509  
   598) 1947/01/25 21:00:00      0.6763      -0.2438  
   599) 1947/01/25 22:00:00      0.8287      -0.1277  
   600) 1947/01/25 23:00:00      1.2859      -0.0845  
   601) 1947/01/26 00:00:00      1.9869      -0.0577  
   602) 1947/01/26 01:00:00      2.7489      -0.0126  
   603) 1947/01/26 02:00:00      3.2671      -0.0880  
   604) 1947/01/26 03:00:00      3.7243      -0.0789  
   605) 1947/01/26 04:00:00      3.6633      -0.2563  
   606) 1947/01/26 05:00:00      3.3585      -0.2939  
   607) 1947/01/26 06:00:00      2.7184      -0.3637  
   608) 1947/01/26 07:00:00      1.9869      -0.3594  
   609) 1947/01/26 08:00:00      1.2859      -0.3814  
   610) 1947/01/26 09:00:00      0.9201      -0.3355  
   611) 1947/01/26 10:00:00      0.9811      -0.2629  
   612) 1947/01/26 11:00:00      1.4383      -0.1907  
   613) 1947/01/26 12:00:00      2.2003      -0.0933  
   614) 1947/01/26 13:00:00      2.9623      -0.0883  
   615) 1947/01/26 14:00:00      3.5719      -0.0668  
   616) 1947/01/26 15:00:00      3.8157      -0.2251  
   617) 1947/01/26 16:00:00      3.8767      -0.2647  
   618) 1947/01/26 17:00:00      3.5719      -0.2964  
   619) 1947/01/26 18:00:00      2.9013      -0.3948  
   620) 1947/01/26 19:00:00      2.2003      -0.3273  
   621) 1947/01/26 20:00:00      1.4383      -0.2929  
   622) 1947/01/26 21:00:00      0.8896      -0.2495  
   623) 1947/01/26 22:00:00      0.7372      -0.1785  
   624) 1947/01/26 23:00:00      1.1335       0.0191  
   625) 1947/01/27 00:00:00      1.6821       0.0533  
   626) 1947/01/27 01:00:00      2.2917      -0.0386  
   627) 1947/01/27 02:00:00      2.8708      -0.0979  
   628) 1947/01/27 03:00:00      3.3280      -0.1647  
   629) 1947/01/27 04:00:00      3.5109      -0.3138  
   630) 1947/01/27 05:00:00      3.4195      -0.3718  
   631) 1947/01/27 06:00:00      2.9623      -0.4455  
   632) 1947/01/27 07:00:00      2.4136      -0.3690  
   633) 1947/01/27 08:00:00      1.8345      -0.2414  
   634) 1947/01/27 09:00:00      1.2249      -0.2887  
   635) 1947/01/27 10:00:00      0.9811      -0.2856  
   636) 1947/01/27 11:00:00      1.1944      -0.2224  
   637) 1947/01/27 12:00:00      1.7431      -0.1552  
   638) 1947/01/27 13:00:00      2.5051      -0.0933  
   639) 1947/01/27 14:00:00      3.2061      -0.0653  
   640) 1947/01/27 15:00:00      3.6329      -0.1279  
   641) 1947/01/27 16:00:00      3.8767      -0.1843  
   642) 1947/01/27 17:00:00      3.7243      -0.2971  
   643) 1947/01/27 18:00:00      3.3585      -0.2766  
   644) 1947/01/27 19:00:00      2.7184      -0.2785  
   645) 1947/01/27 20:00:00      1.8955      -0.3329  
   646) 1947/01/27 21:00:00      1.1335      -0.3852  
   647) 1947/01/27 22:00:00      0.8287      -0.2462  
   648) 1947/01/27 23:00:00      0.7677      -0.2466  
   649) 1947/01/28 00:00:00      1.1335      -0.1874  
   650) 1947/01/28 01:00:00      1.7431      -0.1464  
   651) 1947/01/28 02:00:00      2.4441      -0.1053  
   652) 1947/01/28 03:00:00      2.9623      -0.1364  
   653) 1947/01/28 04:00:00      3.4195      -0.1347  
   654) 1947/01/28 05:00:00      3.5719      -0.1950  
   655) 1947/01/28 06:00:00      3.3280      -0.2938  
   656) 1947/01/28 07:00:00      2.8099      -0.3625  
   657) 1947/01/28 08:00:00      2.2003      -0.3452  
   658) 1947/01/28 09:00:00      1.5907      -0.3206  
   659) 1947/01/28 10:00:00      1.1944      -0.2850  
   660) 1947/01/28 11:00:00      1.1335      -0.2401  
   661) 1947/01/28 12:00:00      1.4992      -0.1248  
   662) 1947/01/28 13:00:00      2.1393      -0.0092  
   663) 1947/01/28 14:00:00      2.8099      -0.0100  
   664) 1947/01/28 15:00:00      3.4195       0.0354  
   665) 1947/01/28 16:00:00      3.7853      -0.0132  
   666) 1947/01/28 17:00:00      3.8767      -0.1247  
   667) 1947/01/28 18:00:00      3.6329      -0.2291  
   668) 1947/01/28 19:00:00      3.1147      -0.2971  
   669) 1947/01/28 20:00:00      2.4441      -0.3126  
   670) 1947/01/28 21:00:00      1.7431      -0.2879  
   671) 1947/01/28 22:00:00      1.1335      -0.2975  
   672) 1947/01/28 23:00:00      0.8896      -0.2294  
   673) 1947/01/29 00:00:00      0.9811      -0.1851  
   674) 1947/01/29 01:00:00      1.3468      -0.1744  
   675) 1947/01/29 02:00:00      1.9869      -0.1033  
   676) 1947/01/29 03:00:00      2.5660      -0.1012  
   677) 1947/01/29 04:00:00      3.0232      -0.1278  
   678) 1947/01/29 05:00:00      3.3280      -0.2136  
   679) 1947/01/29 06:00:00      3.4195      -0.2467  
   680) 1947/01/29 07:00:00      3.1147      -0.3505  
   681) 1947/01/29 08:00:00      2.6575      -0.3472  
   682) 1947/01/29 09:00:00      2.0479      -0.3680  
   683) 1947/01/29 10:00:00      1.5907      -0.2813  
   684) 1947/01/29 11:00:00      1.2859      -0.2595  
   685) 1947/01/29 12:00:00      1.2249      -0.2966  
   686) 1947/01/29 13:00:00      1.5907      -0.2103  
   687) 1947/01/29 14:00:00      2.1088      -0.2080  
   688) 1947/01/29 15:00:00      2.7184      -0.1933  
   689) 1947/01/29 16:00:00      3.1756      -0.2152  
   690) 1947/01/29 17:00:00      3.5719      -0.1842  
   691) 1947/01/29 18:00:00      3.6329      -0.2592  
   692) 1947/01/29 19:00:00      3.4804      -0.2318  
   693) 1947/01/29 20:00:00      2.6575      -0.5967  
   694) 1947/01/29 21:00:00      2.0479      -0.5772  
   695) 1947/01/29 22:00:00      1.4383      -0.5300  
   696) 1947/01/29 23:00:00      1.1335      -0.3325  
   697) 1947/01/30 00:00:00      1.1944      -0.0406  
   698) 1947/01/30 01:00:00      1.1335      -0.1841  
   699) 1947/01/30 02:00:00      1.5907      -0.0758  
   700) 1947/01/30 03:00:00      2.0479      -0.1387  
   701) 1947/01/30 04:00:00      2.4441      -0.2412  
   702) 1947/01/30 05:00:00      2.8708      -0.2640  
   703) 1947/01/30 06:00:00      3.1452      -0.3329  
   704) 1947/01/30 07:00:00      3.2061      -0.3635  
   705) 1947/01/30 08:00:00      3.1147      -0.2566  
   706) 1947/01/30 09:00:00      2.5965      -0.3465  
   707) 1947/01/30 10:00:00      2.2003      -0.2101  
   708) 1947/01/30 11:00:00      1.7431      -0.1973  
   709) 1947/01/30 12:00:00      1.4383      -0.2242  
   710) 1947/01/30 13:00:00      1.3773      -0.2687  
   711) 1947/01/30 14:00:00      1.7431      -0.1501  
   712) 1947/01/30 15:00:00      2.2612      -0.0944  
   713) 1947/01/30 16:00:00      2.7184      -0.1497  
   714) 1947/01/30 17:00:00      3.1756      -0.1333  
   715) 1947/01/30 18:00:00      3.4804      -0.1722  
   716) 1947/01/30 19:00:00      3.5719      -0.2034  
   717) 1947/01/30 20:00:00      3.3280      -0.2904  
   718) 1947/01/30 21:00:00      2.9013      -0.3012  
   719) 1947/01/30 22:00:00      2.3527      -0.2734  
   720) 1947/01/30 23:00:00      1.8040      -0.2343  
   721) 1947/01/31 00:00:00      1.3773      -0.2125  
   722) 1947/01/31 01:00:00      1.1944      -0.1779  
   723) 1947/01/31 02:00:00      1.2249      -0.2001  
   724) 1947/01/31 03:00:00      1.5297      -0.1937  
   725) 1947/01/31 04:00:00      1.9564      -0.2176  
   726) 1947/01/31 05:00:00      2.4136      -0.2185  
   727) 1947/01/31 06:00:00      2.8708      -0.2033  
   728) 1947/01/31 07:00:00      3.2671      -0.1395  
   729) 1947/01/31 08:00:00      3.3280      -0.1940  
   730) 1947/01/31 09:00:00      3.1756      -0.1959  
   731) 1947/01/31 10:00:00      2.8099      -0.1834  
   732) 1947/01/31 11:00:00      2.2917      -0.2167  
   733) 1947/01/31 12:00:00      1.8955      -0.1696  
   734) 1947/01/31 13:00:00      1.5907      -0.1761  
   735) 1947/01/31 14:00:00      1.5297      -0.1629  
   736) 1947/01/31 15:00:00      1.7431      -0.1223  
   737) 1947/01/31 16:00:00      2.1393      -0.1145  
   738) 1947/01/31 17:00:00      2.5965      -0.1223  
   739) 1947/01/31 18:00:00      3.0232      -0.1432  
   740) 1947/01/31 19:00:00      3.4195      -0.1068  
   741) 1947/01/31 20:00:00      3.5719      -0.1230  
   742) 1947/01/31 21:00:00      3.4195      -0.1934  
   743) 1947/01/31 22:00:00      3.0232      -0.2444  
   744) 1947/01/31 23:00:00      2.5660      -0.1823  
   745) 1947/02/01 00:00:00      1.9869      -0.2135  
   746) 1947/02/01 01:00:00      1.5907      -0.1551  
   747) 1947/02/01 02:00:00      1.3468      -0.1342  
   748) 1947/02/01 03:00:00      1.3468      -0.1140  
   749) 1947/02/01 04:00:00      1.5297      -0.1562  
   750) 1947/02/01 05:00:00      1.9564      -0.1305  
   751) 1947/02/01 06:00:00      2.4441      -0.1049  
   752) 1947/02/01 07:00:00      2.9623      -0.0500  
   753) 1947/02/01 08:00:00      3.3280      -0.0491  
   754) 1947/02/01 09:00:00      3.4195      -0.1365  
   755) 1947/02/01 10:00:00      3.2671      -0.2014  
   756) 1947/02/01 11:00:00      2.8708      -0.2584  
   757) 1947/02/01 12:00:00      2.4136      -0.2436  
   758) 1947/02/01 13:00:00      2.0479      -0.1300  
   759) 1947/02/01 14:00:00      1.6516      -0.1482  
   760) 1947/02/01 15:00:00      1.4992      -0.1291  
   761) 1947/02/01 16:00:00      1.6516      -0.0575  
   762) 1947/02/01 17:00:00      1.9564      -0.0843  
   763) 1947/02/01 18:00:00      2.4136      -0.0964  
   764) 1947/02/01 19:00:00      2.9013      -0.1037  
   765) 1947/02/01 20:00:00      3.3280      -0.0978  
   766) 1947/02/01 21:00:00      3.6329      -0.0534  
   767) 1947/02/01 22:00:00      3.5719      -0.1323  
   768) 1947/02/01 23:00:00      3.2671      -0.1611  
   769) 1947/02/02 00:00:00      2.8099      -0.1357  
   770) 1947/02/02 01:00:00      2.2612      -0.1268  
   771) 1947/02/02 02:00:00      1.7431      -0.1290  
   772) 1947/02/02 03:00:00      1.4992      -0.0241  
   773) 1947/02/02 04:00:00      1.4992       0.0848  
   774) 1947/02/02 05:00:00      1.7431       0.1644  
   775) 1947/02/02 06:00:00      2.1088       0.1327  
   776) 1947/02/02 07:00:00      2.5965       0.1131  
   777) 1947/02/02 08:00:00      3.1147       0.1130  
   778) 1947/02/02 09:00:00      3.4804       0.0508  
   779) 1947/02/02 10:00:00      3.7853       0.1031  
   780) 1947/02/02 11:00:00      3.6329      -0.0045  
   781) 1947/02/02 12:00:00      3.3280       0.0250  
   782) 1947/02/02 13:00:00      2.8099       0.0177  
   783) 1947/02/02 14:00:00      2.2612       0.0422  
   784) 1947/02/02 15:00:00      1.8040       0.0786  
   785) 1947/02/02 16:00:00      1.5907       0.1455  
   786) 1947/02/02 17:00:00      1.6516       0.2028  
   787) 1947/02/02 18:00:00      2.0479       0.2775  
   788) 1947/02/02 19:00:00      2.5660       0.2737  
   789) 1947/02/02 20:00:00      3.1756       0.3002  
   790) 1947/02/02 21:00:00      3.6329       0.2408  
   791) 1947/02/02 22:00:00      4.0901       0.3247  
   792) 1947/02/02 23:00:00      4.0901       0.2179  
   793) 1947/02/03 00:00:00      3.7853       0.1481  
   794) 1947/02/03 01:00:00      3.2061       0.0548  
   795) 1947/02/03 02:00:00      2.5965       0.0640  
   796) 1947/02/03 03:00:00      2.0479       0.1274  
   797) 1947/02/03 04:00:00      1.6821       0.2033  
   798) 1947/02/03 05:00:00      1.5297       0.2335  
   799) 1947/02/03 06:00:00      1.8040       0.3574  
   800) 1947/02/03 07:00:00      2.2612       0.3710  
   801) 1947/02/03 08:00:00      2.8708       0.3880  
   802) 1947/02/03 09:00:00      3.3280       0.2468  
   803) 1947/02/03 10:00:00      3.7853       0.2054  
   804) 1947/02/03 11:00:00      4.0901       0.2068  
   805) 1947/02/03 12:00:00      3.9681       0.1325  
   806) 1947/02/03 13:00:00      3.4804M      0.0193M 
   807) 1947/02/03 14:00:00      2.8099M     -0.0497M 
   808) 1947/02/03 15:00:00      2.2612M      0.1059M 
   809) 1947/02/03 16:00:00      1.6516M      0.1137M 
   810) 1947/02/03 17:00:00      1.4992M      0.3347M 
   811) 1947/02/03 18:00:00      1.6516M      0.5142M 
   812) 1947/02/03 19:00:00      2.1088M      0.6080M 
   813) 1947/02/03 20:00:00      2.7489M      0.6312M 
   814) 1947/02/03 21:00:00      3.4195M      0.6001M 
   815) 1947/02/03 22:00:00      4.0291M      0.5861M 
   816) 1947/02/03 23:00:00      4.3949M      0.4752M 
   817) 1947/02/04 00:00:00      4.4863M      0.4145M 
   818) 1947/02/04 01:00:00      4.0901M      0.2554M 
